customer_id,store,name,age,segment,visits_per_month,avg_basket_usd,monthly_spend_usd,grocery_pct,electronics_pct,apparel_pct,home_pct,private_label_pct,online_orders_pct,coupon_usage_pct,loyalty_score,income_usd,income_tier
572,safeway,Ashley Baker,25,Single,12,129,1548,56,4,13,27,40,39,32,35,59600,Median
573,safeway,Jessica Harris,46,Family,7,160,1120,56,12,14,18,27,36,38,57,84300,Median
574,safeway,Ronald Gomez,27,Family,11,89,979,42,5,10,43,37,21,41,65,50200,Median
575,safeway,Barbara Johnson,36,Single,4,104,416,43,3,8,46,29,20,37,59,55300,Median
576,safeway,David Campbell,36,Family,7,153,1071,56,6,13,25,26,16,43,65,54900,Median
577,safeway,Amanda Carter,32,Family,9,170,1530,48,5,16,31,36,43,44,71,63900,Median
578,safeway,Anthony Nguyen,33,Family,7,87,609,50,6,14,30,46,21,23,52,50900,Median
579,safeway,Tyler Rivera,45,Single,7,77,539,58,11,16,15,36,48,26,30,84500,Median
580,safeway,Samantha King,57,Senior,10,133,1330,55,8,12,25,34,23,32,54,48200,Median
581,safeway,Sharon Martin,65,Single,4,95,380,60,7,10,23,26,29,29,34,74100,Median
582,safeway,Samantha White,30,Senior,8,108,864,49,8,12,31,37,25,35,43,49200,Median
583,safeway,Emily Miller,36,Single,11,95,1045,55,6,8,31,39,30,37,62,64100,Median
584,safeway,Nancy Carter,27,Family,12,87,1044,46,6,10,38,42,32,29,55,48600,Median
585,safeway,Betty Lewis,25,Senior,8,111,888,49,12,17,22,33,45,22,61,90600,Median
586,safeway,Anthony Walker,72,Family,7,115,805,52,10,15,23,38,27,42,40,56300,Median
587,safeway,Donald Robinson,53,Single,12,73,876,45,11,10,34,39,28,39,41,55500,Median
588,safeway,Ryan Ramirez,50,Single,12,108,1296,54,8,7,31,24,50,40,54,79300,Median
589,safeway,Matthew Williams,29,Family,12,127,1524,51,6,18,25,30,27,25,62,92400,Median
590,safeway,Sandra White,36,Senior,7,78,546,61,6,10,23,35,17,23,50,69400,Median
591,safeway,Tyler Anderson,32,Single,6,128,768,52,4,18,26,40,19,27,46,64600,Median
592,safeway,Ronald Flores,44,Senior,7,130,910,56,5,7,32,25,17,30,65,73800,Median
593,safeway,Matthew Robinson,61,Single,4,153,612,48,11,12,29,36,37,28,54,68000,Median
594,safeway,Carol Baker,64,Family,10,112,1120,60,5,13,22,31,40,28,63,54000,Median
595,safeway,Nicholas Young,29,Senior,7,161,1127,50,10,8,32,30,36,34,60,59600,Median
596,safeway,Maria Martin,57,Family,4,115,460,43,9,15,33,31,36,43,43,57600,Median
597,safeway,Carol Anderson,33,Family,9,157,1413,51,7,8,34,33,41,30,50,80500,Median
598,safeway,Matthew Hernandez,63,Family,5,95,475,44,10,9,37,32,15,26,49,86900,Median
599,safeway,Justin Brown,59,Family,7,133,931,43,9,13,35,31,41,24,62,89600,Median
600,safeway,William Moore,49,Senior,7,145,1015,49,5,8,38,33,38,31,34,45200,Median
601,safeway,Ryan Walker,67,Family,6,168,1008,43,8,16,33,27,38,33,74,84800,Median
602,safeway,Sharon Williams,31,Family,9,101,909,42,9,7,42,27,21,38,38,56600,Median
603,safeway,Joseph Adams,51,Family,8,179,1432,52,12,15,21,33,51,31,39,89300,Median
604,safeway,Rachel Jones,69,Single,10,171,1710,61,9,11,19,30,51,27,72,94100,Median
605,safeway,Melissa Jackson,62,Single,11,101,1111,55,5,13,27,47,20,39,62,45900,Median
606,safeway,Justin Gomez,64,Single,5,78,390,49,6,9,36,25,16,38,56,82900,Median
607,safeway,Michael Rivera,45,Single,4,117,468,62,9,10,19,23,37,31,36,51700,Median
608,safeway,Christopher Hernandez,69,Family,7,153,1071,50,6,12,32,22,48,23,36,85100,Median
609,safeway,Matthew Adams,62,Family,12,142,1704,61,5,8,26,40,23,41,36,49600,Median
610,safeway,Eric Scott,61,Family,11,168,1848,46,11,12,31,43,25,31,47,60200,Median
611,safeway,Steven Ramirez,34,Senior,11,73,803,50,11,15,24,36,37,25,63,81700,Median
612,safeway,Sharon Wright,43,Single,10,127,1270,52,6,15,27,26,41,22,64,60300,Median
613,safeway,Daniel Thomas,50,Single,9,126,1134,48,12,8,32,34,54,24,75,91300,Median
614,safeway,Robert Clark,71,Single,9,145,1305,52,9,15,24,30,52,33,39,92900,Median
615,safeway,Susan Hall,66,Family,6,104,624,51,9,10,30,32,49,37,27,79900,Median
616,safeway,Jeffrey Green,62,Single,5,126,630,46,7,16,31,27,24,44,56,64900,Median
617,safeway,James Anderson,71,Single,5,84,420,53,10,16,21,26,23,35,61,81700,Median
618,safeway,Thomas Young,29,Single,10,112,1120,55,10,9,26,32,31,28,33,45100,Median
619,safeway,Sandra Garcia,36,Senior,7,78,546,46,10,10,34,35,30,32,58,85700,Median
620,safeway,Barbara Miller,32,Single,8,76,608,43,5,12,40,41,15,29,65,49300,Median
621,safeway,Stephanie White,25,Family,10,140,1400,62,10,17,11,31,26,31,44,71100,Median
622,safeway,Nancy Johnson,67,Family,10,125,1250,43,6,11,40,23,33,32,65,92000,Median
623,safeway,James Baker,58,Senior,8,154,1232,57,5,12,26,39,37,36,54,51100,Median
624,safeway,Tyler Rivera,48,Single,4,149,596,57,9,10,24,34,32,44,40,45800,Median
625,safeway,Amber Anderson,43,Family,7,164,1148,59,11,16,14,33,16,31,30,81700,Median
626,safeway,Deborah Ramirez,55,Single,12,105,1260,46,10,14,30,23,32,32,35,92800,Median
627,safeway,Donald Flores,41,Single,11,161,1771,55,9,17,19,37,28,42,40,56000,Median
628,safeway,Michelle Davis,46,Senior,10,147,1470,57,10,14,19,42,38,34,36,48200,Median
629,safeway,James Thompson,30,Single,9,134,1206,61,10,8,21,31,36,48,50,49400,Median
630,safeway,Ryan Smith,37,Family,10,189,1890,48,6,14,32,36,32,34,37,74500,Median
631,safeway,Robert Adams,45,Senior,6,184,1104,48,5,14,33,24,26,34,70,87600,Median
632,safeway,Ronald Wilson,69,Single,5,98,490,59,8,14,19,27,23,45,29,60400,Median
633,safeway,David Hill,39,Family,4,199,796,58,11,15,16,26,46,37,34,87400,Median
634,safeway,Ryan Miller,68,Single,11,173,1903,57,7,13,23,28,35,27,64,61900,Median
635,safeway,Kimberly Gomez,62,Family,4,157,628,56,7,9,28,25,35,29,32,61200,Median
636,safeway,Patricia Miller,25,Family,9,165,1485,54,9,18,19,24,49,30,68,81800,Median
637,safeway,Ryan Wright,36,Single,4,87,348,52,6,12,30,24,44,26,32,93700,Median
638,safeway,Justin Clark,36,Single,10,169,1690,62,9,8,21,30,44,29,57,79400,Median
639,safeway,Dorothy Ramirez,30,Family,5,113,565,55,8,7,30,36,29,29,57,51000,Median
640,safeway,Ryan Hill,69,Single,10,115,1150,45,6,15,34,32,37,28,64,95000,Median
641,safeway,Lisa Taylor,58,Senior,11,79,869,59,8,16,17,32,43,26,60,84200,Median
642,safeway,Richard Davis,25,Senior,12,128,1536,48,3,13,36,33,18,27,63,79800,Median
643,safeway,Justin Martinez,59,Senior,6,113,678,61,3,10,26,43,30,41,55,59900,Median
644,safeway,Christopher Thompson,45,Senior,12,174,2088,62,8,13,17,35,36,23,28,69500,Median
645,safeway,Sarah Allen,63,Family,12,102,1224,49,4,14,33,23,25,28,74,92900,Median
646,safeway,Daniel Robinson,68,Family,10,207,2070,45,5,14,36,25,40,32,64,92200,Median
647,safeway,Jason Harris,52,Family,10,73,730,54,4,8,34,24,31,24,54,60800,Median
648,safeway,Melissa Green,39,Single,8,71,568,50,12,11,27,25,39,27,57,52300,Median
649,safeway,Sarah King,47,Single,8,118,944,54,11,9,26,45,25,31,57,49800,Median
650,safeway,Donna Campbell,25,Senior,12,133,1596,55,4,13,28,28,38,39,41,51400,Median
651,safeway,Emily Thompson,54,Senior,6,118,708,49,7,10,34,41,31,38,68,65900,Median
652,safeway,Samantha Smith,51,Family,9,194,1746,55,4,10,31,23,38,23,41,92400,Median
653,safeway,James Carter,71,Single,6,131,786,52,12,17,19,34,29,33,71,78900,Median
654,safeway,Sandra Campbell,72,Single,9,102,918,57,12,16,15,36,34,33,56,80100,Median
655,safeway,Donna Nguyen,36,Senior,5,123,615,45,6,8,41,29,22,37,44,90200,Median
656,safeway,Robert Allen,55,Family,8,97,776,42,9,11,38,42,41,45,49,59500,Median
657,safeway,Amanda Wright,28,Senior,9,71,639,51,6,8,35,27,43,28,26,87400,Median
658,safeway,Dorothy Nguyen,57,Family,6,105,630,60,3,15,22,28,27,32,41,49200,Median
659,safeway,Ryan Robinson,53,Single,11,84,924,49,7,11,33,43,20,27,28,50400,Median
660,safeway,Sarah Scott,35,Single,7,206,1442,61,12,8,19,29,34,32,33,90000,Median
661,safeway,Maria Walker,31,Single,4,81,324,49,3,15,33,23,36,33,51,51600,Median
662,safeway,Donna Rivera,56,Single,5,146,730,47,4,13,36,27,37,43,70,59500,Median
663,safeway,Robert Lee,70,Single,5,136,680,52,5,18,25,36,32,28,32,54900,Median
664,safeway,Rachel Brown,52,Family,4,159,636,44,3,11,42,26,40,25,44,91500,Median
665,safeway,Deborah Hernandez,28,Senior,8,82,656,49,11,15,25,27,42,26,26,66400,Median
666,safeway,Charles Harris,63,Single,5,119,595,47,7,11,35,24,36,37,62,68600,Median
667,safeway,Barbara Green,48,Single,12,150,1800,47,5,13,35,23,19,33,56,82100,Median
668,safeway,Anthony Robinson,53,Family,5,77,385,53,6,15,26,45,20,40,28,54600,Median
669,safeway,David Anderson,60,Senior,9,186,1674,51,9,17,23,23,30,39,51,80600,Median
670,safeway,Jennifer Anderson,33,Senior,8,75,600,53,10,15,22,38,26,39,64,58700,Median
671,safeway,Brandon Scott,49,Single,12,173,2076,50,5,9,36,24,23,34,70,82500,Median
672,safeway,Nancy Lee,39,Senior,8,139,1112,53,5,8,34,27,16,26,65,57900,Median
673,safeway,Nancy Robinson,40,Family,7,137,959,42,6,14,38,28,18,35,53,77100,Median
674,safeway,Karen Roberts,28,Senior,4,153,612,46,12,9,33,43,30,45,60,59700,Median
675,safeway,Amanda Clark,41,Single,12,100,1200,51,6,9,34,30,49,28,50,92300,Median
676,safeway,Daniel Taylor,30,Family,11,96,1056,46,11,9,34,29,44,32,27,90100,Median
677,safeway,Maria Adams,37,Single,5,88,440,51,7,14,28,29,41,25,63,79400,Median
678,safeway,Maria Smith,26,Family,5,158,790,57,9,7,27,27,17,25,54,63900,Median
679,safeway,Kevin Baker,46,Family,5,94,470,52,8,12,28,25,26,25,29,72100,Median
680,safeway,Rebecca Hall,27,Senior,5,118,590,44,11,12,33,22,21,28,42,51200,Median
681,safeway,Jennifer Nelson,68,Single,10,136,1360,56,11,12,21,45,21,46,38,56300,Median
682,safeway,George Sanchez,30,Single,4,123,492,46,8,14,32,39,19,40,39,50900,Median
683,safeway,Edward Wilson,56,Family,9,162,1458,58,9,8,25,22,41,26,55,58600,Median
684,safeway,Samantha Walker,55,Single,5,83,415,51,10,9,30,28,19,39,42,67300,Median
685,safeway,Emily Ramirez,51,Single,9,88,792,61,11,11,17,31,34,31,53,79700,Median
686,safeway,Tyler Martinez,51,Family,12,140,1680,56,10,15,19,26,15,42,27,74000,Median
687,safeway,Donna Hernandez,47,Family,9,141,1269,59,10,10,21,26,36,48,63,48000,Median
688,safeway,Jennifer King,33,Family,5,151,755,56,6,7,31,46,24,41,53,47800,Median
689,safeway,Brian King,26,Senior,6,121,726,44,4,13,39,33,21,25,65,88500,Median
690,safeway,Brandon Hill,53,Single,4,107,428,45,11,7,37,34,33,22,68,81100,Median
691,safeway,Patricia Moore,57,Single,8,172,1376,50,4,18,28,29,54,24,37,91000,Median
692,safeway,Sharon Hall,72,Single,12,126,1512,44,9,12,35,37,26,32,28,54200,Median
693,safeway,Melissa Thomas,31,Single,5,77,385,54,11,7,28,29,29,24,52,54700,Median
694,safeway,Maria Sanchez,27,Senior,7,95,665,62,8,13,17,40,16,30,66,55100,Median
695,safeway,Betty Johnson,57,Single,7,116,812,50,6,8,36,30,28,35,53,92900,Median
696,safeway,Christopher Carter,55,Senior,4,109,436,45,7,17,31,23,42,37,67,84800,Median
697,safeway,Amanda Williams,57,Family,12,218,2616,54,8,15,23,27,20,26,60,94700,Median
698,safeway,Susan Wright,64,Single,5,163,815,53,12,8,27,22,36,30,64,57000,Median
699,safeway,Steven Young,35,Family,8,88,704,48,6,8,38,26,39,28,48,67700,Median
700,safeway,Edward Clark,61,Family,11,76,836,59,7,16,18,34,20,27,71,92000,Median
701,safeway,Maria Wilson,57,Family,11,104,1144,60,9,14,17,33,41,27,67,79100,Median
702,safeway,Karen Garcia,35,Family,10,156,1560,46,11,14,29,30,28,35,62,59500,Median
703,safeway,Robert Nguyen,50,Family,10,96,960,49,6,18,27,30,40,30,40,81600,Median
704,safeway,Michael Hernandez,34,Family,7,117,819,43,8,11,38,34,29,28,51,92400,Median
705,safeway,Kimberly Rivera,68,Family,10,110,1100,55,4,8,33,27,27,32,72,92600,Median
706,safeway,Daniel Mitchell,28,Single,5,153,765,51,12,10,27,27,40,34,49,54200,Median
707,safeway,Edward Smith,69,Single,10,156,1560,53,11,9,27,37,32,25,56,62700,Median
708,safeway,Charles Baker,34,Family,11,193,2123,44,12,11,33,29,15,29,70,89800,Median
709,safeway,Anthony Campbell,62,Single,5,75,375,57,5,15,23,35,36,26,36,76900,Median
710,safeway,Rebecca Nguyen,48,Senior,9,72,648,60,8,17,15,31,41,29,48,92800,Median
711,safeway,Amanda Baker,46,Single,5,178,890,51,6,13,30,25,29,28,57,71200,Median
712,safeway,Joseph Baker,31,Single,5,174,870,44,9,14,33,29,33,36,72,80100,Median
713,safeway,Amber Robinson,27,Single,8,168,1344,46,10,13,31,24,42,42,42,70200,Median
714,safeway,Jessica Williams,48,Single,7,111,777,47,9,10,34,45,36,41,26,45400,Median
715,safeway,Ryan Brown,48,Family,12,137,1644,54,6,18,22,47,21,49,34,46300,Median
716,safeway,Ryan Baker,65,Senior,10,178,1780,45,11,13,31,31,18,40,49,66500,Median
717,safeway,Richard Flores,35,Single,9,98,882,44,7,14,35,30,16,34,74,86900,Median
718,safeway,Jeffrey Martin,71,Single,6,150,900,55,10,9,26,39,20,27,60,46300,Median
719,safeway,Susan Jones,34,Family,4,133,532,54,4,12,30,35,18,29,65,58700,Median
720,safeway,Megan Anderson,38,Single,10,84,840,58,7,12,23,31,23,29,72,87200,Median
721,safeway,Lisa Thomas,36,Family,4,82,328,49,6,18,27,35,15,34,37,59900,Median
722,safeway,Charles Lee,26,Senior,12,112,1344,45,11,8,36,28,23,28,55,46500,Median
723,safeway,Ashley Campbell,30,Single,9,151,1359,55,7,16,22,30,45,42,38,69100,Median
724,safeway,Karen Adams,31,Single,8,94,752,46,9,12,33,28,39,26,43,93100,Median
725,safeway,Rebecca Lewis,61,Single,9,111,999,55,4,9,32,23,31,35,40,66500,Median
726,safeway,Maria Carter,45,Family,10,140,1400,49,4,14,33,31,35,25,39,50700,Median
727,safeway,Jennifer Flores,61,Single,9,155,1395,53,6,14,27,34,18,29,52,55700,Median
728,safeway,Deborah Green,52,Single,9,174,1566,46,3,12,39,23,25,24,48,79100,Median
729,safeway,Barbara Harris,26,Single,8,72,576,58,8,7,27,32,19,46,28,56800,Median
730,safeway,Brandon Wright,31,Family,10,131,1310,47,10,11,32,36,23,39,42,48500,Median
731,safeway,Anthony Roberts,64,Family,5,74,370,43,3,8,46,27,41,29,35,87200,Median
732,safeway,Jeffrey Lee,59,Single,4,198,792,59,5,16,20,24,51,23,43,85800,Median
733,safeway,Paul Flores,62,Family,11,87,957,48,4,13,35,33,50,32,61,91200,Median
734,safeway,Mark Mitchell,42,Single,9,168,1512,52,4,15,29,34,27,38,38,78100,Median
735,safeway,Edward Thompson,56,Family,4,88,352,55,7,11,27,34,23,44,57,48800,Median
736,safeway,Carol Walker,57,Single,5,185,925,46,6,18,30,37,33,37,35,77800,Median
737,safeway,Megan Sanchez,61,Family,5,89,445,60,10,10,20,37,22,23,59,79300,Median
738,safeway,Jeffrey Roberts,60,Single,5,101,505,46,7,12,35,30,26,32,28,50900,Median
739,safeway,Thomas Brown,37,Single,10,87,870,48,8,13,31,25,16,28,31,54700,Median
740,safeway,Kevin Wright,40,Family,5,134,670,48,11,15,26,29,28,26,66,73800,Median
741,safeway,Paul Anderson,38,Family,9,129,1161,56,6,7,31,26,39,38,57,53600,Median
742,safeway,Sandra Campbell,35,Single,6,112,672,51,12,14,23,29,16,40,70,79100,Median
743,safeway,Sandra Wilson,55,Family,4,129,516,47,4,16,33,32,48,38,51,74700,Median
744,safeway,Ronald Torres,72,Family,9,109,981,57,12,10,21,34,24,22,41,50000,Median
745,safeway,Amanda Clark,42,Senior,12,153,1836,42,12,16,30,35,19,33,37,69200,Median
746,safeway,Michelle Campbell,37,Family,10,154,1540,61,11,14,14,36,31,39,53,82200,Median
747,safeway,Timothy Perez,50,Single,10,204,2040,48,5,13,34,32,48,24,68,89400,Median
748,safeway,Maria Allen,56,Family,6,139,834,45,12,14,29,30,27,26,69,93500,Median
749,safeway,Betty Garcia,62,Family,5,75,375,48,7,14,31,22,22,31,38,55900,Median
750,safeway,Sarah Miller,71,Single,7,109,763,60,6,7,27,44,21,40,42,52100,Median
751,walmart,Ashley Thompson,60,Single,9,73,657,47,15,18,20,37,35,34,41,76000,Median
752,walmart,Rebecca Allen,58,Single,12,91,1092,46,15,13,26,39,19,39,57,34300,Median
753,walmart,Sharon Martinez,48,Single,11,96,1056,56,5,17,22,37,13,51,55,51400,Median
754,walmart,Richard Brown,58,Student,9,56,504,55,6,16,23,44,30,41,58,57200,Median
755,walmart,Michael Mitchell,63,Single,6,93,558,40,8,14,38,40,12,43,53,71500,Median
756,walmart,Ashley Davis,57,Family,12,64,768,56,12,10,22,47,29,51,56,55800,Median
757,walmart,Rachel Taylor,60,Family,6,86,516,43,6,8,43,49,17,58,31,30000,Median
758,walmart,Paul Anderson,56,Family,9,156,1404,52,14,15,19,41,30,33,61,72100,Median
759,walmart,Karen Allen,56,Student,8,108,864,44,12,20,24,43,30,37,54,67100,Median
760,walmart,Rebecca Martinez,31,Senior,5,86,430,40,9,15,36,36,30,42,42,70700,Median
761,walmart,Matthew Hall,51,Senior,9,51,459,41,11,18,30,38,39,39,46,74100,Median
762,walmart,Rachel Ramirez,68,Family,14,82,1148,52,14,11,23,52,17,40,59,47600,Median
763,walmart,Sarah Jones,33,Senior,14,130,1820,48,12,11,29,47,26,42,47,60300,Median
764,walmart,Paul Miller,68,Family,7,67,469,51,10,16,23,44,14,53,55,31500,Median
765,walmart,Linda Taylor,46,Family,11,162,1782,39,8,8,45,47,23,37,50,66400,Median
766,walmart,Amanda Torres,50,Single,11,60,660,51,11,10,28,47,23,36,49,35400,Median
767,walmart,Samantha Thomas,23,Family,6,65,390,54,15,12,19,45,21,32,27,34300,Median
768,walmart,Richard Martinez,52,Family,13,89,1157,50,11,10,29,36,22,38,23,58500,Median
769,walmart,William Anderson,29,Student,12,71,852,50,9,11,30,56,31,36,50,44900,Median
770,walmart,Michelle Hall,58,Single,8,114,912,57,11,13,19,36,23,33,38,33700,Median
771,walmart,Patricia Jackson,48,Family,9,64,576,56,6,10,28,57,16,52,55,31600,Median
772,walmart,Rachel Martinez,58,Senior,14,103,1442,53,5,20,22,60,21,48,23,33600,Median
773,walmart,Linda Thomas,28,Single,5,110,550,43,9,14,34,48,36,34,65,66200,Median
774,walmart,Sharon Sanchez,46,Student,5,112,560,39,13,16,32,43,22,33,40,60400,Median
775,walmart,Maria Roberts,25,Family,8,72,576,50,7,17,26,54,29,44,62,47200,Median
776,walmart,Rachel Rivera,26,Family,5,66,330,42,5,12,41,45,18,35,50,70600,Median
777,walmart,Jason Hill,26,Family,9,159,1431,42,13,18,27,50,34,39,34,62800,Median
778,walmart,Richard Hernandez,37,Single,13,167,2171,44,11,9,36,40,23,46,44,73400,Median
779,walmart,Brandon Davis,55,Family,8,89,712,49,6,17,28,46,11,34,42,72100,Median
780,walmart,Laura Young,24,Family,9,79,711,46,14,9,31,40,26,41,59,54900,Median
781,walmart,Stephanie Martin,46,Family,7,107,749,49,12,8,31,53,30,54,51,41200,Median
782,walmart,George Nguyen,23,Student,10,112,1120,50,15,17,18,57,26,52,43,40800,Median
783,walmart,Carol Garcia,68,Senior,14,127,1778,43,16,14,27,55,16,51,32,51200,Median
784,walmart,Melissa Flores,40,Family,10,121,1210,39,8,11,42,39,30,44,21,68600,Median
785,walmart,Richard Lee,33,Single,12,109,1308,47,10,20,23,42,36,34,23,71800,Median
786,walmart,Michael Moore,26,Student,12,70,840,53,8,18,21,37,27,33,48,57600,Median
787,walmart,Rebecca Nguyen,33,Family,13,150,1950,50,5,17,28,36,30,35,32,62700,Median
788,walmart,Eric Perez,44,Family,6,59,354,47,11,11,31,41,20,47,39,60000,Median
789,walmart,Betty Green,60,Family,10,74,740,46,12,14,28,61,21,35,22,31200,Median
790,walmart,Betty Ramirez,35,Family,10,90,900,54,11,15,20,44,14,54,21,35300,Median
791,walmart,Tyler Rivera,36,Family,14,119,1666,49,11,13,27,44,38,38,23,77800,Median
792,walmart,Thomas Mitchell,42,Student,9,71,639,50,15,12,23,50,36,35,34,56000,Median
793,walmart,Charles Nguyen,48,Family,10,58,580,49,6,12,33,45,16,48,30,52300,Median
794,walmart,Samantha Baker,48,Family,14,133,1862,50,14,12,24,37,22,39,27,68800,Median
795,walmart,Linda Mitchell,51,Family,5,72,360,46,13,17,24,41,13,44,62,75000,Median
796,walmart,Stephanie Green,30,Family,13,171,2223,56,15,12,17,40,29,41,26,79500,Median
797,walmart,Nancy Roberts,68,Student,5,58,290,56,15,19,10,46,31,39,55,60800,Median
798,walmart,Carol Miller,59,Family,13,60,780,56,12,12,20,45,21,38,44,66200,Median
799,walmart,Christopher Williams,43,Family,5,101,505,56,11,18,15,45,17,38,28,44900,Median
800,walmart,Michelle Adams,39,Family,14,138,1932,44,9,10,37,41,22,35,27,51500,Median
801,walmart,Anthony Smith,64,Family,9,69,621,42,14,17,27,35,40,45,47,76200,Median
802,walmart,Lisa Young,23,Senior,10,76,760,57,11,17,15,43,36,35,25,71600,Median
803,walmart,Ronald Lee,27,Senior,7,154,1078,53,6,12,29,37,31,46,35,54700,Median
804,walmart,Robert Baker,54,Senior,6,131,786,44,15,13,28,51,32,37,59,61500,Median
805,walmart,Susan Torres,59,Family,11,126,1386,42,7,14,37,46,14,43,25,42300,Median
806,walmart,Rachel Torres,26,Family,12,89,1068,42,7,13,38,42,17,47,44,30200,Median
807,walmart,George Robinson,36,Family,9,138,1242,48,12,15,25,43,19,34,68,73900,Median
808,walmart,Dylan Adams,64,Senior,11,61,671,47,9,9,35,50,26,49,41,46300,Median
809,walmart,Justin Walker,23,Senior,9,82,738,42,14,13,31,44,19,43,40,64400,Median
810,walmart,Thomas Nelson,25,Senior,9,93,837,42,12,9,37,45,15,53,42,43000,Median
811,walmart,Michael Torres,60,Student,13,52,676,52,14,9,25,51,31,49,44,46500,Median
812,walmart,Donna Smith,34,Family,7,130,910,46,13,11,30,38,19,40,44,48100,Median
813,walmart,Kevin Gomez,70,Family,13,63,819,46,10,10,34,39,17,43,32,72300,Median
814,walmart,Maria Gomez,46,Family,11,67,737,53,8,9,30,36,32,44,41,70600,Median
815,walmart,Carol Allen,31,Student,6,133,798,54,7,15,24,41,19,41,21,60200,Median
816,walmart,Donna Ramirez,63,Family,14,86,1204,44,6,20,30,49,19,56,41,35000,Median
817,walmart,Rachel Flores,68,Family,11,183,2013,53,13,13,21,42,11,42,43,79700,Median
818,walmart,Tyler Torres,43,Family,7,143,1001,58,6,10,26,50,24,35,27,62100,Median
819,walmart,Mark Hill,25,Student,12,81,972,44,9,10,37,40,27,38,20,68000,Median
820,walmart,Jeffrey Martinez,42,Senior,8,85,680,52,11,18,19,54,12,32,52,57300,Median
821,walmart,Jessica Lewis,69,Family,6,64,384,47,16,8,29,45,14,52,40,38100,Median
822,walmart,Mark Nelson,49,Family,9,115,1035,56,8,12,24,55,23,34,32,44800,Median
823,walmart,Maria White,38,Single,12,99,1188,57,15,17,11,51,14,42,58,56000,Median
824,walmart,Daniel Jones,52,Senior,6,132,792,38,13,10,39,37,20,33,45,39000,Median
825,walmart,Sarah Martin,36,Single,10,122,1220,57,8,18,17,50,26,36,49,61800,Median
826,walmart,Laura Harris,64,Student,8,58,464,41,13,11,35,40,13,47,47,57100,Median
827,walmart,Susan Nelson,59,Student,14,84,1176,54,15,16,15,42,15,44,68,68600,Median
828,walmart,Lisa Jackson,52,Family,5,76,380,56,6,14,24,46,23,39,40,37200,Median
829,walmart,Carol Carter,71,Student,11,119,1309,45,14,12,29,37,25,35,27,49700,Median
830,walmart,Amber Rivera,57,Family,12,113,1356,54,13,15,18,41,21,30,38,72000,Median
831,walmart,Anthony Smith,35,Single,14,118,1652,58,15,13,14,38,32,30,41,66400,Median
832,walmart,Steven Lee,28,Student,10,134,1340,48,5,11,36,49,25,40,62,45500,Median
833,walmart,Linda Nelson,23,Family,12,188,2256,51,10,14,25,46,35,42,22,78600,Median
834,walmart,Anthony Hall,33,Family,7,60,420,55,6,13,26,47,19,47,33,65300,Median
835,walmart,Patricia Jones,43,Student,10,159,1590,41,16,17,26,41,10,43,40,66900,Median
836,walmart,James Thompson,54,Family,7,143,1001,40,10,11,39,38,26,33,57,71300,Median
837,walmart,Edward Green,29,Single,10,101,1010,55,6,19,20,37,35,34,24,58000,Median
838,walmart,Anthony Gomez,72,Family,5,77,385,45,6,17,32,39,35,42,64,68300,Median
839,walmart,Justin Martin,46,Family,9,66,594,41,8,11,40,39,30,34,32,45500,Median
840,walmart,Mark Mitchell,59,Family,10,86,860,51,10,16,23,51,11,49,37,54500,Median
841,walmart,Amber Martin,65,Senior,9,70,630,52,11,18,19,52,12,49,31,47300,Median
842,walmart,Rebecca Smith,55,Family,7,114,798,47,9,15,29,44,40,35,25,76100,Median
843,walmart,Brandon Green,43,Family,10,114,1140,40,15,12,33,45,15,31,56,51100,Median
844,walmart,Emily Scott,68,Student,11,106,1166,43,13,15,29,43,22,31,64,64700,Median
845,walmart,Ashley Flores,71,Family,9,145,1305,46,5,14,35,54,32,53,61,51000,Median
846,walmart,Matthew Thompson,43,Family,5,127,635,44,13,18,25,46,13,30,26,36500,Median
847,walmart,Ryan Mitchell,37,Single,8,83,664,52,7,15,26,55,10,35,24,34000,Median
848,walmart,George Campbell,64,Family,11,161,1771,52,13,9,26,37,35,32,59,75600,Median
849,walmart,James Nelson,56,Senior,6,89,534,51,16,8,25,51,15,35,37,59800,Median
850,walmart,Laura Campbell,26,Student,8,67,536,42,7,13,38,40,30,38,34,67600,Median
851,walmart,Maria Anderson,48,Senior,7,62,434,52,14,14,20,37,23,33,53,31700,Median
852,walmart,Thomas Adams,54,Single,11,104,1144,38,12,16,34,46,11,42,50,36400,Median
853,walmart,Richard Wilson,71,Senior,12,125,1500,55,16,9,20,38,21,47,59,55100,Median
854,walmart,Brandon Clark,67,Family,14,74,1036,48,12,18,22,45,21,31,57,46900,Median
855,walmart,Deborah Thompson,65,Family,10,83,830,45,8,18,29,42,16,36,21,74500,Median
856,walmart,Timothy Allen,44,Family,5,109,545,46,7,14,33,37,14,40,61,59800,Median
857,walmart,Richard Harris,68,Student,13,100,1300,39,9,8,44,49,26,51,24,42200,Median
858,walmart,Michelle Thompson,23,Single,7,145,1015,43,12,19,26,52,21,33,28,51100,Median
859,walmart,Barbara Adams,72,Student,8,124,992,39,11,11,39,53,17,45,28,55700,Median
860,walmart,Edward Miller,65,Senior,9,86,774,46,5,13,36,37,19,40,70,75500,Median
861,walmart,Tyler Hill,67,Family,10,69,690,50,13,15,22,46,19,46,42,41200,Median
862,walmart,Richard Baker,42,Family,10,127,1270,41,14,14,31,47,14,40,37,47100,Median
